"timestamp","label","/INPUTS","sm.panelEff[0]","sm.panelRating[0]","sm.surfaceArea[0]","/OUTPUTS","Constraint ( sm.solarCapitalCost<=400000.0 )[0]","Objective_0","driver.workflow.itername","/METADATA","retries","max_retries","parent_uuid","msg"
1405192550.231,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"239","","","","",""
1405192550.231,"","",0.25,135.81095001380916,1000.0,"",-177966479.4466287,-272007.57499999955,"240","","","","",""
1405192550.232,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"241","","","","",""
1405192550.233,"","",0.23514931902356559,121.67148199469008,982.73813336322451,"",-154326530.4783125,-251433.14272181728,"242","","","","",""
1405192550.234,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"243","","","","",""
1405192550.234,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"244","","","","",""
1405192550.234,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"245","","","","",""
1405192550.235,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"246","","","","",""
1405192550.235,"","",0.25,176.72603351767833,1000.0,"",-231461041.80193335,-272007.57499999955,"247","","","","",""
1405192550.236,"","",0.25,119.63908669686785,1000.0,"",-156822522.82907048,-272007.57499999955,"248","","","","",""
1405192550.236,"","",0.25,155.61767352915581,1000.0,"",-203862846.1507512,-272007.57499999955,"249","","","","",""
1405192550.237,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"250","","","","",""
1405192550.237,"","",0.25,194.25820915816928,1000.0,"",-254383543.30277243,-272007.57499999955,"251","","","","",""
1405192550.237,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"252","","","","",""
1405192550.238,"","",0.25,139.82993259068132,1000.0,"",-183221111.61774573,-272007.57499999955,"253","","","","",""
1405192550.238,"","",0.25,188.18241781288799,1000.0,"",-246439729.64912963,-272007.57499999955,"254","","","","",""
1405192550.239,"","",0.25,134.3780917730079,1000.0,"",-176093084.16193846,-272007.57499999955,"255","","","","",""
1405192550.239,"","",0.25,118.86020090888226,1000.0,"",-155804166.0084345,-272007.57499999955,"256","","","","",""
1405192550.24,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"257","","","","",""
1405192550.24,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"258","","","","",""
1405192550.24,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"259","","","","",""
1405192550.241,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"260","","","","",""
1405192550.241,"","",0.25,129.82037934909781,1000.0,"",-170134087.8559588,-272007.57499999955,"261","","","","",""
1405192550.242,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"262","","","","",""
1405192550.242,"","",0.25,234.32902405126117,1000.0,"",-306774263.8477682,-272007.57499999955,"263","","","","",""
1405192550.243,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"264","","","","",""
1405192550.243,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"265","","","","",""
1405192550.243,"","",0.25,168.05677788419968,1000.0,"",-220126394.6169815,-272007.57499999955,"266","","","","",""
1405192550.244,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"267","","","","",""
1405192550.244,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"268","","","","",""
1405192550.245,"","",0.25,105.82525320692878,1000.0,"",-138761580.1714938,-272007.57499999955,"269","","","","",""
1405192550.246,"","",0.25,136.96870246479659,1000.0,"",-179480186.7491079,-272007.57499999955,"270","","","","",""
1405192550.246,"","",0.25,168.74381982592223,1000.0,"",-221024669.8945747,-272007.57499999955,"271","","","","",""
1405192550.247,"","",0.25,214.26542241894344,1000.0,"",-280542040.9930717,-272007.57499999955,"272","","","","",""
1405192550.247,"","",0.25,232.94311452667591,1000.0,"",-304962251.8186414,-272007.57499999955,"273","","","","",""
1405192550.248,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"274","","","","",""
1405192550.248,"","",0.25,182.3013805716021,1000.0,"",-238750547.8981481,-272007.57499999955,"275","","","","",""
1405192550.249,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"276","","","","",""
1405192550.249,"","",0.25,169.35849762693812,1000.0,"",-221828332.43510836,-272007.57499999955,"277","","","","",""
1405192550.25,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"278","","","","",""
1405192550.25,"","",0.25,252.78274514100647,1000.0,"",-330901643.0190566,-272007.57499999955,"279","","","","",""
1405192550.251,"","",0.25,194.95384639338488,1000.0,"",-255293056.52550343,-272007.57499999955,"280","","","","",""
1405192550.251,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"281","","","","",""
1405192550.254,"","",0.20557071759446507,100.0,1000.0,"",-131800885.7269624,-223667.1695355203,"282","","","","",""
1405192550.254,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"283","","","","",""
1405192550.254,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"284","","","","",""
1405192550.255,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"285","","","","",""
1405192550.255,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"286","","","","",""
1405192550.256,"","",0.25,166.91789251189988,1000.0,"",-218637355.13944325,-272007.57499999955,"287","","","","",""
1405192550.256,"","",0.25,114.51004754328065,1000.0,"",-150116543.48532984,-272007.57499999955,"288","","","","",""
1405192550.256,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"289","","","","",""
1405192550.257,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"290","","","","",""
1405192550.257,"","",0.25,165.0476167973336,1000.0,"",-216192056.92014432,-272007.57499999955,"291","","","","",""
1405192550.258,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"292","","","","",""
1405192550.258,"","",0.25,116.22935620626086,1000.0,"",-152364459.32964462,-272007.57499999955,"293","","","","",""
1405192550.259,"","",0.25,177.9337857921563,1000.0,"",-233040121.5403558,-272007.57499999955,"294","","","","",""
1405192550.259,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"295","","","","",""
1405192550.26,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"296","","","","",""
1405192550.26,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"297","","","","",""
1405192550.26,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"298","","","","",""
1405192550.261,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"299","","","","",""
1405192550.261,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"300","","","","",""
1405192550.261,"","",0.25,128.23008019235209,1000.0,"",-168054845.92074248,-272007.57499999955,"301","","","","",""
1405192550.262,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"302","","","","",""
1405192550.262,"","",0.25,160.54696402189131,1000.0,"",-210307663.44181487,-272007.57499999955,"303","","","","",""
1405192550.263,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"304","","","","",""
1405192550.263,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"305","","","","",""
1405192550.263,"","",0.25,144.91125277848056,1000.0,"",-189864700.6405517,-272007.57499999955,"306","","","","",""
1405192550.264,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"307","","","","",""
1405192550.264,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"308","","","","",""
1405192550.265,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"309","","","","",""
1405192550.265,"","",0.25,130.18460591763929,1000.0,"",-170610297.0974836,-272007.57499999955,"310","","","","",""
1405192550.265,"","",0.25,125.22145255977514,1000.0,"",-164121205.6904944,-272007.57499999955,"311","","","","",""
1405192550.266,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"312","","","","",""
1405192550.266,"","",0.25,160.97228450286985,1000.0,"",-210863750.12286842,-272007.57499999955,"313","","","","",""
1405192550.267,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"314","","","","",""
1405192550.267,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"315","","","","",""
1405192550.267,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"316","","","","",""
1405192550.268,"","",0.25,168.32063780372459,1000.0,"",-220471379.14858478,-272007.57499999955,"317","","","","",""
1405192550.268,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"318","","","","",""
1405192550.269,"","",0.25,246.04896986792252,1000.0,"",-322097546.0850119,-272007.57499999955,"319","","","","",""
1405192550.269,"","",0.25,134.1657060857394,1000.0,"",-175815399.78693566,-272007.57499999955,"320","","","","",""
1405192550.27,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"321","","","","",""
1405192550.271,"","",0.23661436016591542,100.0,1000.0,"",-131342838.02256635,-257443.5932756287,"322","","","","",""
1405192550.271,"","",0.19379050345518187,246.67017513950174,1000.0,"",-324955548.6406233,-210849.9396114931,"323","","","","",""
1405192550.272,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"324","","","","",""
1405192550.272,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"325","","","","",""
1405192550.273,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"326","","","","",""
1405192550.273,"","",0.25,134.3471758163615,1000.0,"",-176052662.99133426,-272007.57499999955,"327","","","","",""
1405192550.274,"","",0.25,106.40810186593583,1000.0,"",-139523627.5941762,-272007.57499999955,"328","","","","",""
1405192550.274,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"329","","","","",""
1405192550.275,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"330","","","","",""
1405192550.275,"","",0.25,116.64951794827144,1000.0,"",-152913801.20023307,-272007.57499999955,"331","","","","",""
1405192550.275,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"332","","","","",""
1405192550.276,"","",0.25,110.4713122538511,1000.0,"",-144836085.56431574,-272007.57499999955,"333","","","","",""
1405192550.276,"","",0.25,152.62158981250718,1000.0,"",-199945606.5052103,-272007.57499999955,"334","","","","",""
1405192550.277,"","",0.25,102.86981175497894,1000.0,"",-134897478.39045182,-272007.57499999955,"335","","","","",""
1405192550.277,"","",0.25,101.75625313347962,1000.0,"",-133441552.45769772,-272007.57499999955,"336","","","","",""
1405192550.278,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"337","","","","",""
1405192550.278,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"338","","","","",""
1405192550.278,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"339","","","","",""
1405192550.279,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"340","","","","",""
1405192550.279,"","",0.25,103.04733600311926,1000.0,"",-135129583.0606237,-272007.57499999955,"341","","","","",""
1405192550.28,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"342","","","","",""
1405192550.28,"","",0.25,195.1121888606454,1000.0,"",-255500081.9123039,-272007.57499999955,"343","","","","",""
1405192550.281,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"344","","","","",""
1405192550.281,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"345","","","","",""
1405192550.281,"","",0.25,153.01532703692402,1000.0,"",-200460399.55216032,-272007.57499999955,"346","","","","",""
1405192550.282,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"347","","","","",""
1405192550.282,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"348","","","","",""
1405192550.283,"","",0.25,104.80698695283746,1000.0,"",-137430244.5622523,-272007.57499999955,"349","","","","",""
1405192550.283,"","",0.25,112.1042786597927,1000.0,"",-146971112.93676385,-272007.57499999955,"350","","","","",""
1405192550.284,"","",0.25,172.87330365684755,1000.0,"",-226423777.2987614,-272007.57499999955,"351","","","","",""
1405192550.284,"","",0.25,146.45320376237586,1000.0,"",-191880729.5959615,-272007.57499999955,"352","","","","",""
1405192550.284,"","",0.25,166.75880309150773,1000.0,"",-218429353.1462802,-272007.57499999955,"353","","","","",""
1405192550.285,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"354","","","","",""
1405192550.285,"","",0.25,102.28371077966011,1000.0,"",-134131178.71596299,-272007.57499999955,"355","","","","",""
1405192550.286,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"356","","","","",""
1405192550.286,"","",0.25,124.85499794542315,1000.0,"",-163642083.3830454,-272007.57499999955,"357","","","","",""
1405192550.287,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"358","","","","",""
1405192550.287,"","",0.25,221.4951348381704,1000.0,"",-289994552.60250497,-272007.57499999955,"359","","","","",""
1405192550.288,"","",0.25,105.50859213283999,1000.0,"",-138347560.59429464,-272007.57499999955,"360","","","","",""
1405192550.288,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"361","","","","",""
1405192550.289,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"362","","","","",""
1405192550.29,"","",0.25,135.09704718667018,1000.0,"",-177033084.81483224,-272007.57499999955,"363","","","","",""
1405192550.29,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"364","","","","",""
1405192550.291,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"365","","","","",""
1405192550.291,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"366","","","","",""
1405192550.291,"","",0.25,103.31041324992927,1000.0,"",-135473544.2841761,-272007.57499999955,"367","","","","",""
1405192550.292,"","",0.25,124.99801428381554,1000.0,"",-163829070.5715534,-272007.57499999955,"368","","","","",""
1405192550.292,"","",0.25,146.46743537355104,1000.0,"",-191899336.7634467,-272007.57499999955,"369","","","","",""
1405192550.293,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"370","","","","",""
1405192550.293,"","",0.25,168.97716691528257,1000.0,"",-221329760.32463664,-272007.57499999955,"371","","","","",""
1405192550.294,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"372","","","","",""
1405192550.294,"","",0.25,100.95117634022267,1000.0,"",-132388952.11988783,-272007.57499999955,"373","","","","",""
1405192550.294,"","",0.25,125.159525331758,1000.0,"",-164040238.72973183,-272007.57499999955,"374","","","","",""
1405192550.295,"","",0.25,136.20181621969161,1000.0,"",-178477518.7708227,-272007.57499999955,"375","","","","",""
1405192550.295,"","",0.25,103.43389484655728,1000.0,"",-135634990.7094272,-272007.57499999955,"376","","","","",""
1405192550.296,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"377","","","","",""
1405192550.296,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"378","","","","",""
1405192550.297,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"379","","","","",""
1405192550.297,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"380","","","","",""
1405192550.297,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"381","","","","",""
1405192550.297,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"382","","","","",""
1405192550.298,"","",0.25,187.07417899106474,1000.0,"",-244990759.1062005,-272007.57499999955,"383","","","","",""
1405192550.298,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"384","","","","",""
1405192550.299,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"385","","","","",""
1405192550.3,"","",0.25,135.34556750282269,1000.0,"",-177358013.53085753,-272007.57499999955,"386","","","","",""
1405192550.3,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"387","","","","",""
1405192550.3,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"388","","","","",""
1405192550.301,"","",0.25,108.13363488587262,1000.0,"",-141779681.4947485,-272007.57499999955,"389","","","","",""
1405192550.301,"","",0.25,129.03458503451049,1000.0,"",-169106698.45918146,-272007.57499999955,"390","","","","",""
1405192550.302,"","",0.25,190.49840297256557,1000.0,"",-249467772.16862288,-272007.57499999955,"391","","","","",""
1405192550.302,"","",0.25,270.61594298913542,1000.0,"",-354217717.0090072,-272007.57499999955,"392","","","","",""
1405192550.303,"","",0.25,195.43368392060103,1000.0,"",-255920421.70044318,-272007.57499999955,"393","","","","",""
1405192550.303,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"394","","","","",""
1405192550.304,"","",0.25,122.66708579077817,1000.0,"",-160781490.34103152,-272007.57499999955,"395","","","","",""
1405192550.304,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"396","","","","",""
1405192550.304,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"397","","","","",""
1405192550.305,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"398","","","","",""
1405192550.305,"","",0.25,166.47945592908013,1000.0,"",-218064119.7673028,-272007.57499999955,"399","","","","",""
1405192550.305,"","",0.25,129.6664335325128,1000.0,"",-169932810.88474435,-272007.57499999955,"400","","","","",""
1405192550.306,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"401","","","","",""
1405192550.307,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"402","","","","",""
1405192550.307,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"403","","","","",""
1405192550.308,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"404","","","","",""
1405192550.308,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"405","","","","",""
1405192550.309,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"406","","","","",""
1405192550.309,"","",0.25,225.02120059079741,1000.0,"",-294604719.0281698,-272007.57499999955,"407","","","","",""
1405192550.31,"","",0.25,115.59141084850231,1000.0,"",-151530375.54446393,-272007.57499999955,"408","","","","",""
1405192550.31,"","",0.25,171.72417842998027,1000.0,"",-224921349.68922487,-272007.57499999955,"409","","","","",""
1405192550.31,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"410","","","","",""
1405192550.311,"","",0.25,199.08818630448144,1000.0,"",-260698513.02790225,-272007.57499999955,"411","","","","",""
1405192550.311,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"412","","","","",""
1405192550.312,"","",0.25,113.66156489523433,1000.0,"",-149007192.01794213,-272007.57499999955,"413","","","","",""
1405192550.312,"","",0.25,119.35617249289726,1000.0,"",-156452625.70973366,-272007.57499999955,"414","","","","",""
1405192550.313,"","",0.25,140.30504247234995,1000.0,"",-183842295.6167504,-272007.57499999955,"415","","","","",""
1405192550.313,"","",0.25,111.48342693012893,1000.0,"",-146159378.27263305,-272007.57499999955,"416","","","","",""
1405192550.314,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"417","","","","",""
1405192550.314,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"418","","","","",""
1405192550.314,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"419","","","","",""
1405192550.315,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"420","","","","",""
1405192550.315,"","",0.25,128.50543388578532,1000.0,"",-168414858.0253673,-272007.57499999955,"421","","","","",""
1405192550.315,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"422","","","","",""
1405192550.316,"","",0.25,113.35268879311076,1000.0,"",-148603350.92829728,-272007.57499999955,"423","","","","",""
1405192550.316,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"424","","","","",""
1405192550.317,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"425","","","","",""
1405192550.317,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"426","","","","",""
1405192550.317,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"427","","","","",""
1405192550.318,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"428","","","","",""
1405192550.318,"","",0.25,100.03223204803649,1000.0,"",-131187475.34092057,-272007.57499999955,"429","","","","",""
1405192550.319,"","",0.25,135.57005061456931,1000.0,"",-177651514.7238322,-272007.57499999955,"430","","","","",""
1405192550.319,"","",0.25,141.48870496248236,1000.0,"",-185389879.08630472,-272007.57499999955,"431","","","","",""
1405192550.319,"","",0.25,277.35767107261051,1000.0,"",-363032211.87151587,-272007.57499999955,"432","","","","",""
1405192550.32,"","",0.25,245.08253636829301,1000.0,"",-320833979.3834238,-272007.57499999955,"433","","","","",""
1405192550.32,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"434","","","","",""
1405192550.321,"","",0.25,128.63435674469682,1000.0,"",-168583418.6471344,-272007.57499999955,"435","","","","",""
1405192550.321,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"436","","","","",""
1405192550.322,"","",0.25,126.0283510655411,1000.0,"",-165176187.83239853,-272007.57499999955,"437","","","","",""
1405192550.322,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"438","","","","",""
1405192550.323,"","",0.25,190.65497496821493,1000.0,"",-249672482.7464118,-272007.57499999955,"439","","","","",""
1405192550.323,"","",0.25,156.34747403987313,1000.0,"",-204817026.26195174,-272007.57499999955,"440","","","","",""
1405192550.323,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"441","","","","",""
1405192550.325,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"442","","","","",""
1405192550.325,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"443","","","","",""
1405192550.325,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"444","","","","",""
1405192550.326,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"445","","","","",""
1405192550.326,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"446","","","","",""
1405192550.326,"","",0.25,166.7049335427954,1000.0,"",-218358921.22519243,-272007.57499999955,"447","","","","",""
1405192550.327,"","",0.25,100.84205694245884,1000.0,"",-132246283.59943134,-272007.57499999955,"448","","","","",""
1405192550.327,"","",0.25,137.69261817943962,1000.0,"",-180426672.7640587,-272007.57499999955,"449","","","","",""
1405192550.328,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"450","","","","",""
1405192550.328,"","",0.25,140.39754537939103,1000.0,"",-183963238.85100502,-272007.57499999955,"451","","","","",""
1405192550.329,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"452","","","","",""
1405192550.329,"","",0.25,126.94257695831016,1000.0,"",-166371495.52431473,-272007.57499999955,"453","","","","",""
1405192550.33,"","",0.25,102.47129372331247,1000.0,"",-134376434.66112202,-272007.57499999955,"454","","","","",""
1405192550.33,"","",0.25,111.87515762791259,1000.0,"",-146671547.8796459,-272007.57499999955,"455","","","","",""
1405192550.331,"","",0.25,120.90876175414846,1000.0,"",-158482563.71634495,-272007.57499999955,"456","","","","",""
1405192550.331,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"457","","","","",""
1405192550.331,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"458","","","","",""
1405192550.332,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"459","","","","",""
1405192550.332,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"460","","","","",""
1405192550.333,"","",0.25,123.98390128263597,1000.0,"",-162503165.1466801,-272007.57499999955,"461","","","","",""
1405192550.333,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"462","","","","",""
1405192550.333,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"463","","","","",""
1405192550.334,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"464","","","","",""
1405192550.334,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"465","","","","",""
1405192550.334,"","",0.25,110.10569451640191,1000.0,"",-144358057.43436384,-272007.57499999955,"466","","","","",""
1405192550.335,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"467","","","","",""
1405192550.335,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"468","","","","",""
1405192550.336,"","",0.25,102.83541018642583,1000.0,"",-134852499.9449377,-272007.57499999955,"469","","","","",""
1405192550.336,"","",0.25,111.70864416160171,1000.0,"",-146453839.29289153,-272007.57499999955,"470","","","","",""
1405192550.337,"","",0.25,138.25157803474929,1000.0,"",-181157486.6906916,-272007.57499999955,"471","","","","",""
1405192550.337,"","",0.25,165.62633255889128,1000.0,"",-216948700.77227572,-272007.57499999955,"472","","","","",""
1405192550.337,"","",0.25,211.32054614703577,1000.0,"",-276691752.69190454,-272007.57499999955,"473","","","","",""
1405192550.338,"","",0.25,100.0015428010777,1000.0,"",-131147350.58265339,-272007.57499999955,"474","","","","",""
1405192550.339,"","",0.25,152.196262924948,1000.0,"",-199389511.44785157,-272007.57499999955,"475","","","","",""
1405192550.339,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"476","","","","",""
1405192550.34,"","",0.25,144.50674030563491,1000.0,"",-189335819.4591142,-272007.57499999955,"477","","","","",""
1405192550.34,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"478","","","","",""
1405192550.341,"","",0.25,264.12108002434394,1000.0,"",-345725986.769074,-272007.57499999955,"479","","","","",""
1405192550.341,"","",0.25,182.61292512276987,1000.0,"",-239157877.86039352,-272007.57499999955,"480","","","","",""
1405192550.342,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"481","","","","",""
1405192550.343,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"482","","","","",""
1405192550.343,"","",0.21385826178010592,204.43110035764829,860.41823896865878,"",-198841836.37173244,-200205.78872956816,"483","","","","",""
1405192550.344,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"484","","","","",""
1405192550.344,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"485","","","","",""
1405192550.345,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"486","","","","",""
1405192550.345,"","",0.25,126.88769726233815,1000.0,"",-166299742.88282406,-272007.57499999955,"487","","","","",""
1405192550.345,"","",0.25,113.34377177542626,1000.0,"",-148591692.3437926,-272007.57499999955,"488","","","","",""
1405192550.346,"","",0.25,116.2008755230471,1000.0,"",-152327222.1654102,-272007.57499999955,"489","","","","",""
1405192550.346,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"490","","","","",""
1405192550.347,"","",0.25,104.23703959953133,1000.0,"",-136685064.994727,-272007.57499999955,"491","","","","",""
1405192550.348,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"492","","","","",""
1405192550.348,"","",0.25,134.21045736833597,1000.0,"",-175873910.0005862,-272007.57499999955,"493","","","","",""
1405192550.349,"","",0.25,255.83456674982108,1000.0,"",-334891757.3575636,-272007.57499999955,"494","","","","",""
1405192550.349,"","",0.25,116.35747778313061,1000.0,"",-152531972.31253442,-272007.57499999955,"495","","","","",""
1405192550.35,"","",0.25,107.01071444800314,1000.0,"",-140311515.423965,-272007.57499999955,"496","","","","",""
1405192550.35,"","",0.25,100.0,1000.0,"",-131145333.44224,-272007.57499999955,"497","","","","",""
