"timestamp","label","/INPUTS","ga.bladeLength","ga.deaerationFlowLossCoef","ga.denitFlowLossCoef","ga.denitValveOpen","ga.flowLossCoef","ga.heatExchFlowLossCoef","ga.heatExchValveOpen","ga.lossMultiplier","ga.numBulbs","ga.ozoneFlowLossCoef","ga.ozoneValveOpen","ga.panelEff","ga.panelRating","ga.proteinRatedEff","ga.proteinRatedSpeed","ga.pumpEff","ga.pumpFlow","ga.pumpRatedHead","ga.pumpRatedRpm","ga.pumpRunRpm","ga.ratedFlow","ga.ratedHead","ga.referenceArea","ga.runSpeed","ga.surfaceArea","ga.tileCount","ga.turbineCount","/OUTPUTS","ga.baselineOceanVoyPowerUse","ga.baselineTotalPowerUse","ga.breakEvenYear","ga.originalEnergyCost","ga.totalEnergyCost","ga.totalEnergySaved","ga.totalFlowProtein","ga.totalInitialInvestment","ga.totalPowerConsumed","ga.totalPowerProduced","ga.totalPowerProtein","ga.totalPowerSand","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg" 
1406435784.148,"","",1.8674999999999999,0.17125000000000001,1.0439499999999999,0.44245000000000001,8.4308499999999995,2.8582500000000004,0.72865000000000002,137.5275,18.66,5.8908500000000004,0.49824999999999997,0.1981,346.57500000000005,0.60734999999999995,901.20000000000005,0.88365000000000005,1514.5999999999999,77.140000000000001,1151.05,1023.25,1317.8499999999999,21.710000000000001,0.21180000000000002,1050.8,785.5,84.450000000000003,17.762499999999999,"",16522761.0,27765028.9,396.8333333333333,2776502.89,2065943.4701750705,6917150.3878169712,77401.248409101812,281938806.68639004,20659434.701750703,188443.81043232247,4104742.7776755448,5500342.2345074844,-278386009.58726537,"",0,1,"",""
1406435784.155,"","",2.1775000000000002,1.8774500000000001,0.61474999999999991,0.16975000000000001,0.44155,4.8111499999999996,0.13375000000000001,139.38749999999999,11.899999999999999,2.4511500000000002,0.91584999999999994,0.06770000000000001,317.17500000000001,0.84375,1398.8000000000002,0.78974999999999995,1650.2,64.460000000000008,1125.25,1111.75,1630.75,31.030000000000001,0.35860000000000003,938.79999999999995,39.5,8.4500000000000011,22.912499999999998,"",16522761.0,27765028.9,1.3333333333333333,2776502.89,1735220.1112507239,10376407.408792835,59703.988436829037,1302103.6309166206,17352201.112507239,36420.378699926194,999107.62765045313,5146720.3635567138,3904310.262829761,"",0,1,"",""
1406435784.162,"","",2.1135000000000002,1.5297499999999999,0.15075,0.66744999999999999,5.2826499999999994,4.2211499999999997,0.41544999999999999,139.5675,33.18,2.3508500000000003,0.66744999999999999,0.24670000000000003,408.875,0.79844999999999999,872.39999999999998,0.68625000000000003,1562.5999999999999,49.619999999999997,1240.1500000000001,1275.55,1493.55,30.469999999999999,0.13300000000000001,1440.4000000000001,435.5,73.350000000000009,8.7374999999999989,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,3064607.8206325681,-3010010.1891796701,106382.35552354726,101849807.82089536,30646078.20632568,128960.88285398898,14300931.727731079,5231313.8614485897,-103290332.4740582,"",0,1,"",""
1406435784.17,"","",2.2845,1.3891500000000001,1.04975,0.17244999999999999,9.1733499999999992,4.3450499999999996,0.88075000000000003,141.20249999999999,2.7800000000000002,4.3509500000000001,0.93564999999999998,0.17430000000000001,387.17500000000001,0.63734999999999997,1545.2,0.60375000000000001,1493.0,78.539999999999992,1232.05,1077.25,1501.95,31.91,0.16300000000000001,1210.0,162.5,91.349999999999994,17.087499999999999,"",16522761.0,27765028.9,17.083333333333332,2776502.89,1958920.4540526606,8117467.7895907667,55647.443956303905,13922333.642180296,19589204.540526606,58356.569882623226,2043239.2202355389,6361528.3901736951,-9834421.4624435976,"",0,1,"",""
1406435784.18,"","",2.2385000000000002,0.9293499999999999,2.4301499999999998,0.37855000000000005,3.7085500000000002,3.3833500000000001,0.94104999999999994,139.89750000000001,3.3400000000000003,0.68705000000000005,0.25975000000000004,0.0533,230.72499999999999,0.71775,869.20000000000005,0.61514999999999997,1467.0,68.299999999999997,1121.05,1032.25,1667.1500000000001,27.75,0.23740000000000003,887.60000000000002,940.5,58.850000000000001,6.2125000000000004,"",16522761.0,27765028.9,432.5833333333333,2776502.89,2144934.0522298007,6251523.434201099,84678.995911066129,273157294.32802951,21449340.522298004,64164.94350089514,3715907.4043596326,6554804.5614392692,-269999450.13917851,"",0,1,"",""
1406435784.188,"","",2.4794999999999998,1.7938499999999999,1.6819500000000001,0.85825000000000007,1.2236500000000001,3.6724500000000004,0.75295000000000001,143.94749999999999,10.940000000000001,1.1767500000000002,0.17335,0.10730000000000001,102.625,0.79905000000000004,1017.2,0.81855,1523.4000000000001,78.299999999999997,1157.05,1049.3499999999999,1631.45,38.530000000000001,0.26539999999999997,1054.8,666.5,44.75,3.6374999999999997,"",16522761.0,27765028.9,88.41666666666667,2776502.89,2084838.5122832239,6831918.6358278096,90433.129022347232,61150484.086843856,20848385.122832239,84725.141339949449,4643702.3594287317,5046614.4047434591,-57692162.198259972,"",0,1,"",""
1406435784.195,"","",2.2774999999999999,0.95404999999999995,2.1952500000000001,0.18145,3.0452500000000002,2.9644500000000003,0.73765000000000003,142.6275,39.82,0.70474999999999999,0.52705000000000002,0.14529999999999998,280.07499999999999,0.80085000000000006,949.20000000000005,0.73365000000000002,1615.8,66.900000000000006,1139.05,1267.75,1469.75,31.210000000000001,0.1598,1441.2,595.5,35.75,3.5125000000000002,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,3222999.1483634403,-4564738.4155964591,105147.64664976783,131802731.59532525,32229991.483634401,99775.831962057637,11074216.949785784,10012756.865810674,-134035212.88714245,"",0,1,"",""
1406435784.204,"","",2.1804999999999999,0.11615,1.28755,0.92304999999999993,4.6589499999999999,0.99975000000000003,0.62424999999999997,142.7475,12.780000000000001,1.4481500000000003,0.83214999999999995,0.2303,423.92500000000001,0.81675000000000009,1142.8,0.68174999999999997,1599.8,56.420000000000002,1081.75,1253.3499999999999,1858.25,30.049999999999997,0.49580000000000002,1118.8,208.5,61.950000000000003,14.0625,"",16522761.0,27765028.9,233.91666666666666,2776502.89,2670608.6492337901,986052.71073761024,99390.535516896911,24766395.946734592,26706086.492337901,72889.696924490563,3342506.7256951844,12193675.963567205,-24236924.742903542,"",0,1,"",""
1406435784.211,"","",1.9245000000000001,0.24915000000000001,1.8936500000000003,0.63414999999999999,5.2628499999999994,2.6635500000000003,0.74035000000000006,141.39750000000001,20.419999999999998,3.2771500000000002,0.50545000000000007,0.22770000000000001,392.42500000000001,0.83174999999999999,1366.0,0.77324999999999999,1421.8,71.939999999999998,1146.25,1155.25,1414.45,37.230000000000004,0.1618,1528.4000000000001,141.5,73.049999999999997,2.7875000000000001,"",16522761.0,27765028.9,29.416666666666668,2776502.89,2408056.4754984356,3646196.7187015507,78676.002330949326,10834844.3885809,24080564.754984356,38267.426314091688,4903159.8989749681,7972878.7823234806,-8992612.3160730768,"",0,1,"",""
1406435784.219,"","",1.6975,0.83055000000000001,1.3020499999999999,0.46584999999999999,0.14455000000000001,2.2564500000000001,0.29935,137.60249999999999,7.0999999999999996,4.7403499999999994,0.27415,0.21810000000000002,245.77500000000001,0.80145,1412.4000000000001,0.79364999999999997,1669.0,68.180000000000007,1182.25,1263.8499999999999,1928.25,39.630000000000003,0.33100000000000002,1405.1999999999998,390.5,27.050000000000001,1.1625000000000001,"",16522761.0,27765028.9,150.83333333333334,2776502.89,2445725.2686180775,3214067.511103835,102855.25821164227,49886448.499362893,24457252.686180774,93708.702715390653,4989531.1283892673,8318636.7605068982,-48232560.392453283,"",0,1,"",""
1406435784.232,"","",2.4944999999999999,1.37585,0.71624999999999994,0.24715000000000001,7.4903500000000003,0.31535000000000002,0.89064999999999994,144.92250000000001,17.620000000000001,3.7668500000000007,0.23905000000000001,0.061300000000000007,227.57499999999999,0.66225000000000001,1003.6,0.77954999999999997,1454.5999999999999,45.939999999999998,1278.25,1000.15,1574.75,35.909999999999997,0.33340000000000003,1086.0,766.5,71.25,2.1375000000000002,"",16522761.0,27765028.9,195.83333333333334,2776502.89,1862686.6822438948,9082910.4221476056,93941.484841760306,178897123.63727623,18626866.822438948,55251.655413444212,5594146.0515788598,1845178.9262735338,-174328042.59849569,"",0,1,"",""
1406435784.239,"","",2.3205,1.8584499999999999,0.55964999999999998,0.72594999999999998,6.5300499999999992,5.7846500000000001,0.83394999999999997,135.23249999999999,13.899999999999999,4.5515499999999998,0.16435,0.077300000000000008,176.82499999999999,0.73004999999999998,854.79999999999995,0.61604999999999999,1426.2,60.739999999999995,1024.75,1158.25,1434.75,33.829999999999998,0.4466,1580.4000000000001,742.5,12.449999999999999,14.987500000000001,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,4112650.1540260892,-13448816.374001157,151497.92557940062,130134162.51868367,41126501.540260889,87343.733740262862,20825688.610173747,9145363.1638274081,-136814898.83881411,"",0,1,"",""
1406435784.247,"","",1.5874999999999999,1.24475,0.57125000000000004,0.83394999999999997,2.5601500000000001,3.3066500000000003,0.62965000000000004,139.9725,17.059999999999999,3.3066500000000003,0.73494999999999999,0.075300000000000006,212.875,0.74895,883.60000000000002,0.64154999999999995,1649.0,54.619999999999997,1065.25,1011.85,1751.8499999999999,31.25,0.33660000000000001,1343.5999999999999,452.5,5.75,15.837499999999999,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,3004722.9689600067,-2331585.9913151599,142191.36668463564,58501475.199042201,30047229.689600065,49385.201715094772,13454563.145990601,5399258.2453245576,-59642575.593842231,"",0,1,"",""
1406435784.254,"","",2.0564999999999998,1.4499500000000001,2.1285500000000002,0.19945000000000002,3.9659500000000003,2.6163500000000002,0.53334999999999999,141.1875,34.900000000000006,4.2506500000000003,0.52165000000000006,0.1227,149.875,0.84404999999999997,1313.1999999999998,0.78044999999999998,1407.8,73.620000000000005,1158.55,1228.1500000000001,1697.95,20.449999999999999,0.33420000000000005,1033.2,972.5,48.649999999999999,23.4375,"",16522761.0,27765028.9,240.25,2776502.89,1992098.7599361055,7683621.0512015652,67656.483056516197,188432395.62304413,19920987.599361055,160420.24943737761,1139515.9067084079,7699098.442090028,-184510374.97272465,"",0,1,"",""
1406435784.262,"","",2.2444999999999999,1.9610500000000002,2.8680500000000002,0.92394999999999994,3.4115500000000005,2.4688500000000002,0.19314999999999999,140.82749999999999,23.900000000000002,1.2239500000000001,0.87714999999999999,0.19030000000000002,139.02500000000001,0.83474999999999999,1028.4000000000001,0.60644999999999993,1343.4000000000001,73.340000000000003,1212.8499999999999,1041.8499999999999,1968.8499999999999,28.850000000000001,0.2382,1038.8,151.5,74.550000000000011,16.462499999999999,"",16522761.0,27765028.9,6.0,2776502.89,1976472.3442668626,7943329.7575808465,93401.616812781533,4783994.2352206381,19764723.442668624,56975.699750527216,3917194.31938694,4661711.3230322134,-783841.5065549491,"",0,1,"",""
1406435784.271,"","",2.4314999999999998,0.20355000000000001,1.9603499999999998,0.43884999999999996,8.1536500000000007,4.4099500000000003,0.77634999999999998,144.60749999999999,1.7799999999999998,3.4010500000000001,0.33535000000000004,0.18070000000000003,221.27499999999998,0.82275000000000009,1281.2,0.63134999999999997,1641.0,72.939999999999998,1179.25,1024.75,1753.95,36.730000000000004,0.29300000000000004,1078.8,800.5,12.15,11.662500000000001,"",16522761.0,27765028.9,272.4166666666667,2776502.89,2089445.234851388,6691921.5662026331,78365.951736502975,187149268.87540877,20894452.348513879,178654.98528348477,2526797.2128628623,7303516.620934505,-183713980.5996657,"",0,1,"",""
1406435784.28,"","",1.8955,1.79765,1.12805,0.97794999999999999,1.06525,2.1915499999999999,0.32635000000000003,144.8475,29.220000000000002,3.99105,0.54144999999999999,0.051900000000000002,223.72499999999999,0.60975000000000001,1549.2,0.69974999999999998,1618.2,76.900000000000006,1068.8499999999999,1119.25,1805.75,25.510000000000002,0.16420000000000001,1470.8000000000002,379.5,16.75,9.6624999999999996,"",16522761.0,27765028.9,114.08333333333333,2776502.89,2393891.2472836883,3793972.6535073835,70228.704170637779,43623289.502318636,23938912.472836882,32143.773655734145,3730704.8214994767,8997557.9249931406,-41710231.288737074,"",0,1,"",""
1406435784.288,"","",2.0794999999999999,1.2922499999999999,1.51955,0.24445,1.7384500000000003,4.1916500000000001,0.57925000000000004,140.0325,31.059999999999999,5.5663499999999999,0.86275000000000002,0.18170000000000003,400.47500000000002,0.70094999999999996,831.60000000000002,0.66854999999999998,1552.5999999999999,69.819999999999993,1053.55,1098.55,1714.75,23.489999999999998,0.33979999999999999,1410.8,455.5,62.949999999999996,23.462499999999999,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,3467781.463473192,-7034152.4302968271,150335.31139937823,109838265.64844888,34677814.634731919,121366.69556491278,14814341.1240626,8742046.706234226,-113294658.51581484,"",0,1,"",""
1406435784.298,"","",1.8725000000000001,1.9230500000000001,2.5374500000000002,0.53064999999999996,5.3321499999999995,4.46305,0.48024999999999995,146.5575,36.219999999999999,2.4747500000000002,0.35965000000000003,0.15429999999999999,132.375,0.60134999999999994,1147.5999999999999,0.72914999999999996,1561.0,75.859999999999999,1202.95,1243.75,1835.8499999999999,24.649999999999999,0.14460000000000001,1066.0,983.5,72.549999999999997,1.8875,"",16522761.0,27765028.9,323.3333333333333,2776502.89,2252189.6553886659,5075950.9889177382,63764.010550099731,169507867.59997752,22521896.553886656,167181.35719560421,3438111.0245413515,8008173.3865409102,-166886301.42692086,"",0,1,"",""
1406435784.306,"","",1.7495000000000001,1.1345499999999999,1.2672500000000002,0.35965000000000003,7.77745,0.35665000000000002,0.50455000000000005,140.45249999999999,30.939999999999998,5.7964500000000001,0.26605000000000001,0.24230000000000002,119.77500000000001,0.81645000000000001,1402.0,0.62985000000000002,1694.5999999999999,67.939999999999998,1240.75,1261.75,1581.75,32.090000000000003,0.35140000000000005,1044.4000000000001,611.5,62.350000000000009,7.6375000000000002,"",16522761.0,27765028.9,94.0,2776502.89,2146888.8077975172,6127697.9153410066,64708.073042228978,59163368.34303847,21468888.077975173,168442.90668382237,1382825.3730842432,9011712.1115747504,-56015297.932026058,"",0,1,"",""
1406435784.316,"","",1.8265,0.45814999999999995,1.74865,0.10225000000000001,9.2822499999999994,1.7785500000000001,0.78534999999999999,142.86750000000001,29.620000000000001,4.0146499999999996,0.63414999999999999,0.15789999999999998,366.17500000000001,0.82755000000000001,1052.4000000000001,0.86325000000000007,1320.5999999999999,54.379999999999995,1160.05,1028.95,1828.1500000000001,24.289999999999999,0.30420000000000003,1517.1999999999998,694.5,54.949999999999996,7.1374999999999993,"",16522761.0,27765028.9,500.5833333333333,2776502.89,2309107.7039109073,4547272.0703181271,131383.66069841699,233964000.23186359,23091077.03910907,126679.79057280216,8709636.8805203829,3265326.44916149,-231627024.30141813,"",0,1,"",""
1406435784.325,"","",2.1875,1.41005,1.1628499999999999,0.61165000000000003,1.7285500000000003,4.2860500000000004,0.37855000000000005,144.0675,31.619999999999997,3.7314500000000006,0.96984999999999999,0.21250000000000002,311.22500000000002,0.79815000000000003,897.20000000000005,0.82035000000000002,1499.4000000000001,70.340000000000003,1178.95,1073.95,1844.9499999999998,26.91,0.48499999999999999,863.60000000000002,763.5,78.849999999999994,8.5125000000000011,"",16522761.0,27765028.9,257.9166666666667,2776502.89,1851246.5436077397,9063444.3999540154,95636.899345259808,238603729.12991974,18512465.436077397,189119.06396858834,2928049.8483632938,4530741.1516826907,-233977447.39795843,"",0,1,"",""
1406435784.335,"","",1.9775,1.14595,0.40305000000000002,0.65395000000000003,1.3919500000000002,3.6606500000000004,0.55674999999999997,147.35249999999999,25.539999999999999,1.7962500000000001,0.11575000000000001,0.085100000000000009,381.22500000000002,0.85665000000000002,1051.5999999999999,0.82755000000000001,1654.5999999999999,77.980000000000004,1033.1500000000001,1163.95,1918.4499999999998,25.350000000000001,0.16660000000000003,1042.0,502.49999999999994,0.35000000000000003,1.2874999999999999,"",16522761.0,27765028.9,490.1666666666667,2776502.89,2514246.3138194005,2574485.5916132461,75205.653932318106,128538409.83304442,25142463.138194006,48080.170192743746,3173907.2888325988,10773842.519554155,-127227126.95214143,"",0,1,"",""
1406435784.341,"","",1.5395000000000001,1.3834500000000001,2.78105,0.54505000000000003,1.9958500000000001,3.98515,0.25524999999999998,141.29249999999999,6.3799999999999999,4.8937499999999998,0.75475000000000003,0.0877,104.02500000000001,0.70635000000000003,1495.5999999999999,0.77715000000000001,1316.5999999999999,75.099999999999994,1134.25,1217.95,1429.1500000000001,21.109999999999999,0.1014,1145.2,475.5,97.150000000000006,6.8125000000000009,"",16522761.0,27765028.9,40.666666666666664,2776502.89,1993938.5796039395,7775254.5077288281,37398.654470299232,31821286.549337104,19939385.796039395,50388.596231773816,1133818.4047710081,7613162.4875001637,-27908464.997356802,"",0,1,"",""
1406435784.348,"","",1.7795000000000001,0.28334999999999999,2.6244499999999999,0.87625000000000008,8.3120499999999993,2.23875,0.36865000000000003,149.4975,37.82,1.84345,0.84025000000000005,0.079899999999999999,105.77500000000001,0.75405,1238.8,0.66074999999999995,1535.0,53.700000000000003,1186.45,1219.1500000000001,1956.25,39.090000000000003,0.24060000000000001,930.0,385.5,83.350000000000009,8.0124999999999993,"",16522761.0,27765028.9,31.083333333333332,2776502.89,2084296.4003564254,6880695.1625291016,72736.216847800068,21476323.228317887,20842964.003564253,41369.733906640206,2352431.715158951,7289108.5223119482,-18015290.78010001,"",0,1,"",""
1406435784.356,"","",2.3555000000000001,0.26055,1.69065,0.18955,1.7879500000000004,0.47465000000000002,0.89694999999999991,136.2225,4.2999999999999998,3.2830500000000002,0.74035000000000006,0.19570000000000004,129.92500000000001,0.85394999999999999,884.39999999999998,0.75434999999999997,1589.4000000000001,43.539999999999999,1171.75,1155.8499999999999,1992.6500000000001,25.009999999999998,0.24980000000000002,903.60000000000002,798.5,16.25,19.6875,"",16522761.0,27765028.9,131.16666666666666,2776502.89,1939755.1347739284,8163757.9793412145,93962.035238262804,109727364.65457076,19397551.347739283,203719.57291949965,3433347.5568513675,4925129.8638074184,-105543625.87844039,"",0,1,"",""
1406435784.363,"","",2.4064999999999999,0.20545000000000002,2.96665,0.87895000000000001,2.2037500000000003,4.5515499999999998,0.17695,140.10749999999999,30.139999999999997,2.08535,0.33174999999999999,0.16310000000000002,355.67500000000001,0.86955000000000005,1190.8,0.60014999999999996,1390.5999999999999,47.780000000000001,1220.05,1100.3499999999999,1452.95,32.25,0.47220000000000006,1298.0,154.5,5.5499999999999998,13.1875,"",16522761.0,27765028.9,13.0,2776502.89,1873717.3584631307,8976880.6704829782,90229.986656329464,11709625.86104214,18737173.584631305,50974.644885713482,3570615.1097618709,3974739.6197551517,-7195698.2033577915,"",0,1,"",""
1406435784.37,"","",1.5505,1.56395,0.89024999999999999,0.94464999999999999,3.3818500000000005,5.0589500000000003,0.59725000000000006,149.25749999999999,4.2199999999999998,4.4335500000000003,0.69084999999999996,0.24790000000000001,372.125,0.71894999999999998,1088.4000000000001,0.87315000000000009,1666.5999999999999,52.82,1166.95,1152.8499999999999,1861.75,21.129999999999999,0.37780000000000002,1172.4000000000001,88.5,21.949999999999999,0.46249999999999997,"",16522761.0,27765028.9,4.833333333333333,2776502.89,1902146.1118611388,8719346.1728740148,100856.17129126446,4156810.1994529623,19021461.118611388,24221.608514596493,3675712.9960458679,4127176.2310801176,214973.6912413449,"",0,1,"",""
1406435784.377,"","",1.5275000000000001,1.03955,2.2938499999999999,0.61075000000000002,7.8170500000000001,4.0854499999999998,0.72685,149.9325,24.740000000000002,2.9467500000000002,0.68994999999999995,0.083300000000000013,141.125,0.67395000000000005,1482.8000000000002,0.67454999999999998,1513.0,59.18,1186.75,1098.25,1415.8499999999999,39.350000000000001,0.185,1092.4000000000001,956.5,57.75,21.537500000000001,"",16522761.0,27765028.9,178.25,2776502.89,1809233.6326111467,9570481.2362505142,53793.317362829548,172352116.11873385,18092336.326111466,102211.33763802139,1834006.1852946025,5117747.9784548841,-167515769.83178958,"",0,1,"",""
1406435784.386,"","",1.6585000000000001,0.61965000000000003,0.69884999999999997,0.21565000000000001,4.26295,4.3981500000000002,0.25795000000000001,135.33750000000001,25.18,0.55725000000000002,0.46765000000000001,0.15529999999999999,431.27499999999998,0.68025000000000002,849.20000000000005,0.78585000000000005,1530.2,57.579999999999998,1211.6500000000001,1055.95,1860.3499999999999,35.329999999999998,0.12340000000000001,1035.5999999999999,393.5,50.049999999999997,13.237499999999999,"",16522761.0,27765028.9,275.8333333333333,2776502.89,2454971.8301715767,3137571.4152650889,88380.766173648226,88686171.064838409,24549718.301715765,77739.183019142467,9823095.3259769045,3561568.6587580075,-87078515.765696287,"",0,1,"",""
1406435784.394,"","",2.0655000000000001,1.07375,1.82115,0.72685,5.9360499999999998,4.48665,0.82225000000000004,145.07249999999999,3.5800000000000001,3.6724500000000004,0.14545000000000002,0.1605,251.375,0.75224999999999997,1187.5999999999999,0.62085000000000001,1387.8,63.340000000000003,1018.75,1121.3499999999999,1300.3499999999999,29.170000000000002,0.46060000000000001,1014.8,577.5,12.049999999999999,18.712500000000002,"",16522761.0,27765028.9,201.16666666666666,2776502.89,2224774.9419405763,5391803.9985142257,63625.526122533527,110973168.86587609,22247749.419405762,125475.48208000987,1598541.3889653382,9531890.0125204362,-108214529.12557897,"",0,1,"",""
1406435784.401,"","",1.6435,0.34225,1.8240500000000002,0.57025000000000003,3.14425,0.45694999999999997,0.45145000000000002,135.72749999999999,5.5800000000000001,3.8671500000000001,0.92664999999999997,0.15310000000000001,184.52499999999998,0.87885000000000002,842.0,0.72585,1353.0,49.939999999999998,1077.55,1160.95,1417.25,23.07,0.40139999999999998,1149.2,415.5,21.550000000000001,23.037500000000001,"",16522761.0,27765028.9,81.41666666666667,2776502.89,2251604.1513456935,5160573.9615626615,106511.08236591001,42718418.540716484,22516041.513456933,88413.424980402531,4815421.2688076729,6546240.169629666,-40093924.847444952,"",0,1,"",""
1406435784.408,"","",2.3355000000000001,1.9876500000000001,1.3165500000000001,0.60804999999999998,9.8168500000000005,4.9822499999999996,0.21024999999999999,142.88249999999999,6.5800000000000001,3.6429500000000004,0.63865000000000005,0.17930000000000001,120.825,0.84284999999999999,1144.4000000000001,0.72314999999999996,1624.2,61.060000000000002,1071.25,1016.05,1869.45,24.789999999999999,0.19940000000000002,1387.5999999999999,725.5,87.75,0.0625,"",16522761.0,27765028.9,131.16666666666666,2776502.89,2134768.9258900709,6275668.3344256897,99085.020059599556,84130325.074410975,21347689.258900706,141671.30667360494,5541443.4147511665,4705123.6508231442,-80921655.253861323,"",0,1,"",""
1406435784.415,"","",2.0625,0.55694999999999995,0.84384999999999999,0.27955000000000002,4.5995499999999998,5.7315500000000004,0.54054999999999997,146.5275,6.2599999999999998,1.5130500000000002,0.24265,0.11550000000000001,221.97499999999999,0.69764999999999999,1524.4000000000001,0.60614999999999997,1445.4000000000001,53.5,1007.05,1271.05,1672.75,35.530000000000001,0.48299999999999998,1534.0,699.5,82.650000000000006,9.7874999999999996,"",16522761.0,27765028.9,-0.08333333333333333,2776502.89,2914523.2841600068,-1480980.7656529881,94746.719110880236,144434292.8804405,29145232.841600068,100776.82405291978,4471835.8267596513,13531380.338893335,-145124394.85124055,"",0,1,"",""
1406435784.423,"","",2.1185,0.90464999999999995,0.94534999999999991,0.30925000000000002,1.9562500000000003,5.0117500000000001,0.79435,140.97749999999999,32.859999999999999,0.24455000000000002,0.67284999999999995,0.13750000000000001,435.82499999999999,0.65415000000000001,1102.0,0.82275000000000009,1341.4000000000001,76.539999999999992,1134.55,1141.75,1422.8499999999999,30.850000000000001,0.23300000000000001,1267.5999999999999,466.5,37.350000000000001,11.637500000000001,"",16522761.0,27765028.9,295.0833333333333,2776502.89,2349326.9122369518,4185846.3321595285,86277.043832899333,126034941.63916118,23493269.122369517,85913.445470954146,5468624.4065377275,6867764.6613027453,-123899061.75034595,"",0,1,"",""
1406435784.433,"","",2.1044999999999998,1.4252500000000001,1.2092500000000002,0.80425000000000002,3.9758500000000003,5.9734500000000006,0.49735000000000007,141.6825,20.5,3.4128500000000002,0.52434999999999998,0.12970000000000001,320.67499999999995,0.62954999999999994,1470.0,0.73004999999999998,1488.5999999999999,66.180000000000007,1211.05,1245.8499999999999,1344.45,30.129999999999999,0.35019999999999996,1003.6,998.5,81.049999999999997,12.812499999999998,"",16522761.0,27765028.9,487.6666666666667,2776502.89,1906705.0872875173,8539539.8674408328,51581.267308996496,424141779.679681,19067050.872875173,158438.15968399294,1121536.2589339237,6861159.2736252435,-419792790.66611856,"",0,1,"",""
1406435784.44,"","",1.8995,0.41635,2.59545,0.91764999999999997,6.2627500000000005,1.1059500000000002,0.20935000000000001,148.5675,22.5,4.5751499999999998,0.76014999999999999,0.23210000000000003,246.82499999999999,0.75075000000000003,1351.5999999999999,0.84794999999999998,1619.4000000000001,43.980000000000004,1095.25,1259.95,1884.8499999999999,32.989999999999995,0.22220000000000001,1297.2,279.5,1.1499999999999999,2.9125000000000001,"",16522761.0,27765028.9,40.083333333333336,2776502.89,2135763.2811060036,6333571.8561515082,86524.6436490263,25664579.009474844,21357632.811060034,73824.232788459703,4091472.8289994337,6097190.7148490595,-22460880.965004861,"",0,1,"",""
1406435784.448,"","",2.0125000000000002,0.31374999999999997,1.67035,0.47214999999999996,1.9760500000000001,4.1621499999999996,0.65125,137.4675,3.9400000000000004,0.59265000000000001,0.89874999999999994,0.22150000000000003,223.02499999999998,0.74534999999999996,1387.5999999999999,0.84855000000000003,1516.5999999999999,41.539999999999999,1269.8499999999999,1116.25,1863.1500000000001,29.370000000000001,0.35540000000000005,958.79999999999995,984.5,1.3500000000000001,5.4625000000000004,"",16522761.0,27765028.9,223.91666666666666,2776502.89,1508146.5159659011,12439476.325697621,67708.425854717352,284001267.59182644,15081465.159659009,244087.41464336813,1323701.5557683257,2759057.5185340522,-277659485.72165596,"",0,1,"",""
1406435784.456,"","",1.7524999999999999,0.55314999999999992,0.41464999999999996,0.20125000000000001,5.6489500000000001,0.73424999999999996,0.97615000000000007,139.08750000000001,39.859999999999999,2.3331500000000003,0.48565000000000003,0.18890000000000001,177.17500000000001,0.75675000000000003,1275.5999999999999,0.89624999999999999,1661.4000000000001,58.859999999999999,1055.6500000000001,1083.25,1885.5500000000002,23.550000000000001,0.24299999999999999,1262.8,690.5,42.850000000000001,7.0125000000000011,"",16522761.0,27765028.9,154.0,2776502.89,2049877.2261748295,7117680.1866833307,86419.430055218952,111853599.6122129,20498772.261748295,148576.45156837275,3234575.2979874932,6169979.9153291769,-108220471.29308704,"",0,1,"",""
1406435784.463,"","",2.2974999999999999,1.73495,0.60894999999999988,0.97615000000000007,8.67835,4.8996500000000003,0.82494999999999996,148.32749999999999,11.100000000000001,2.6340500000000002,0.22105000000000002,0.20290000000000002,257.32500000000005,0.63285000000000002,837.20000000000005,0.68054999999999999,1531.4000000000001,64.060000000000002,1268.95,1262.95,1874.3499999999999,24.390000000000001,0.49020000000000008,867.60000000000002,259.5,1.8499999999999999,0.23749999999999999,"",16522761.0,27765028.9,38.666666666666664,2776502.89,2182757.3617170113,5879780.360089438,103003.71454558733,22954912.458654247,21827573.617170114,57674.922740448688,4270613.5136933252,6371841.526217238,-19986184.817239303,"",0,1,"",""
1406435784.471,"","",1.5695000000000001,1.56965,1.31365,0.88075000000000003,7.6487499999999997,3.1296499999999998,0.39385000000000003,142.29750000000001,16.259999999999998,0.89945000000000008,0.47304999999999997,0.053700000000000005,127.125,0.80715000000000003,1368.4000000000001,0.84284999999999999,1395.4000000000001,62.899999999999999,1044.25,1292.95,1364.05,36.75,0.19900000000000001,1046.0,935.5,39.75,6.7625000000000002,"",16522761.0,27765028.9,251.66666666666666,2776502.89,2184112.8169136583,5864089.2890365794,55059.303042451269,149071581.24233803,21841128.169136584,59811.441826837014,1526310.5572341923,9131835.5537292287,-146109630.87690634,"",0,1,"",""
