timestamp,ga.bladeLength,ga.numBulbs,ga.panelEff,ga.panelRating,ga.surfaceArea,ga.tileCount,ga.turbineCount,ga.baselineOceanVoyPowerUse,ga.baselineTotalPowerUse,ga.breakEvenYear,ga.originalEnergyCost,ga.totalEnergyCost,ga.totalEnergySaved,ga.totalFlowProtein,initialInvestment,ga.totalPowerConsumed,powerProduced,ga.totalPowerProtein,ga.totalPowerSand,ga.year10Roi,ga.year1Roi,ga.year20Roi,ga.year30Roi,ga.year5Roi,ga.roi,ga.roiyear
1406438372,2.11595,7.582,0.07107,160.4625,835.45,54.985,12.42625,16522761,27765028.9,1571.833333,2776502.89,2681228.769,870958.7975,57997.59164,149753754.8,26812287.69,81782.40756,4069989.911,11581286.69,-148801013.6,-149658480.7,-147848272.4,-146895531.2,-149277384.2,-149658480.7,1
1406438372,2.17855,30.294,0.05231,108.7325,708.25,80.555,24.17125,16522761,27765028.9,774.3333333,2776502.89,2681834.742,870958.7975,57997.59164,73300057.04,26818347.42,75722.67775,4069989.911,11581286.69,-72353375.56,-73205388.89,-71406694.09,-70460012.61,-72826716.3,-73205388.89,1
1406438372,2.19735,10.266,0.05125,345.5775,740.85,81.765,3.32375,16522761,27765028.9,2765.666667,2776502.89,2684777.882,870958.7975,57997.59164,253673971.9,26847778.82,46291.28305,4069989.911,11581286.69,-252756721.8,-253582246.9,-251839471.8,-250922221.7,-253215346.9,-253582246.9,1
1406438372,1.83605,19.422,0.14119,360.9075,380.25,67.705,15.69875,16522761,27765028.9,733,2776502.89,2681930.854,870958.7975,57997.59164,69319004.5,26819308.54,74761.56333,4069989.911,11581286.69,-68373284.14,-69224432.47,-67427563.78,-66481843.42,-68846144.32,-69224432.47,1
1406438372,2.00475,2.61,0.10399,127.4225,161.15,60.965,8.29875,16522761,27765028.9,53.08333333,2776502.89,2686552.71,870958.7975,57997.59164,4772035.127,26865527.1,28543.00719,4069989.911,11581286.69,-3872533.322,-4682084.946,-2973031.517,-2073529.713,-4322284.224,-4682084.946,1
1406438372,2.31405,12.478,0.18145,262.0675,456.55,86.165,10.57375,16522761,27765028.9,739,2776502.89,2678644.09,870958.7975,57997.59164,72311991.67,26786440.9,107629.2022,4069989.911,11581286.69,-71333403.67,-72214132.87,-70354815.67,-69376227.67,-71822697.67,-72214132.87,1
1406438372,2.41415,22.162,0.18813,309.8775,945.65,19.585,15.79875,16522761,27765028.9,3337.916667,2776502.89,2667209.737,870958.7975,57997.59164,364805594.5,26672097.37,221972.7337,4069989.911,11581286.69,-363712662.9,-364696301.3,-362619731.4,-361526799.9,-364259128.7,-364696301.3,1
1406438372,1.71205,11.194,0.09193,100.5425,366.95,94.355,13.72625,16522761,27765028.9,200.5833333,2776502.89,2684492.239,870958.7975,57997.59164,18449416.75,26844922.39,49147.70812,4069989.911,11581286.69,-17529310.24,-18357406.1,-16609203.74,-15689097.23,-17989363.5,-18357406.1,1
1406438372,2.37645,32.622,0.21433,280.3725,202.85,19.425,13.87625,16522761,27765028.9,163.6666667,2776502.89,2682258.826,870958.7975,57997.59164,15422993.06,26822588.26,71481.84156,4069989.911,11581286.69,-14480552.42,-15328748.99,-13538111.78,-12595671.14,-14951772.74,-15328748.99,1
1406438372,2.46235,14.322,0.18455,277.2925,132.25,91.145,3.93625,16522761,27765028.9,75.08333333,2776502.89,2686011.971,870958.7975,57997.59164,6788965.995,26860119.71,33950.3921,4069989.911,11581286.69,-5884056.806,-6698475.076,-4979147.616,-4074238.426,-6336511.4,-6698475.076,1
1406438372,2.09145,19.89,0.23141,160.9875,165.45,53.505,7.07875,16522761,27765028.9,66.5,2776502.89,2684284.282,870958.7975,57997.59164,6127438.297,26842842.82,51227.28162,4069989.911,11581286.69,-5205252.218,-6035219.689,-4283066.138,-3360880.059,-5666345.257,-6035219.689,1
1406438372,1.84125,0.61,0.05239,430.0675,590.85,3.535,2.45375,16522761,27765028.9,2215.5,2776502.89,2685782.347,870958.7975,57997.59164,200989827,26857823.47,36246.63098,4069989.911,11581286.69,-200082621.5,-200899106.4,-199175416.1,-198268210.7,-200536224.2,-200899106.4,1
1406438372,1.55985,38.962,0.06245,388.6625,434.25,38.245,12.22125,16522761,27765028.9,1077.416667,2776502.89,2685537.817,870958.7975,57997.59164,98004309.44,26855378.17,38691.93162,4069989.911,11581286.69,-97094658.71,-97913344.37,-96185007.98,-95275357.25,-97549484.08,-97913344.37,1
1406438372,1.55135,6.87,0.14943,223.1475,7.05,2.155,11.03125,16522761,27765028.9,3.916666667,2776502.89,2688473.467,870958.7975,57997.59164,342254.8118,26884734.67,9335.436727,4069989.911,11581286.69,538039.4225,-254225.3883,1418333.657,2298627.891,97892.30536,-254225.3883,1
1406438372,2.48985,7.858,0.20271,425.7975,784.25,94.035,18.43125,16522761,27765028.9,3193.5,2776502.89,2668582.328,870958.7975,57997.59164,344638131.2,26685823.28,208246.8218,4069989.911,11581286.69,-343558925.6,-344530210.7,-342479720,-341400514.4,-344098528.4,-344530210.7,1
1406438372,1.55355,29.602,0.09415,392.1275,801.05,28.865,16.14875,16522761,27765028.9,3473.333333,2776502.89,2679998.018,870958.7975,57997.59164,335190243.8,26799980.18,94089.91752,4069989.911,11581286.69,-334225195.1,-335093738.9,-333260146.4,-332295097.6,-334707719.4,-335093738.9,1
1406438372,1.94785,30.514,0.16975,341.5875,872.95,14.675,9.54375,16522761,27765028.9,3291.75,2776502.89,2672166.847,870958.7975,57997.59164,343445072.3,26721668.47,172401.6278,4069989.911,11581286.69,-342401711.9,-343340736.3,-341358351.5,-340314991,-342923392.1,-343340736.3,1
1406438372,2.08165,32.478,0.13183,390.3075,764.55,65.155,5.68375,16522761,27765028.9,3061.25,2776502.89,2677678.61,870958.7975,57997.59164,302520633.2,26776786.1,117284.0017,4069989.911,11581286.69,-301532390.4,-302421809,-300544147.6,-299555904.8,-302026511.8,-302421809,1
1406438372,1.61515,28.218,0.11653,332.9775,89.75,8.905,10.23875,16522761,27765028.9,43.66666667,2776502.89,2687444.941,870958.7975,57997.59164,3884215.897,26874449.41,19620.688,4069989.911,11581286.69,-2993636.412,-3795157.949,-2103056.926,-1212477.441,-3438926.155,-3795157.949,1
1406438372,1.63285,32.138,0.19285,136.6975,430.95,35.465,10.45375,16522761,27765028.9,347.8333333,2776502.89,2679503.557,870958.7975,57997.59164,33731617.54,26795035.57,99034.53107,4069989.911,11581286.69,-32761624.21,-33634618.2,-31791630.88,-30821637.55,-33246620.87,-33634618.2,1
1406438372,2.04315,12.398,0.16019,395.1725,105.35,19.105,9.71625,16522761,27765028.9,67.91666667,2776502.89,2686319.142,870958.7975,57997.59164,6124301.889,26863191.42,30878.68565,4069989.911,11581286.69,-5222464.406,-6034118.141,-4320626.923,-3418789.44,-5673383.148,-6034118.141,1
1406438373,2.19245,10.106,0.21443,364.0925,659.85,89.215,7.21125,16522761,27765028.9,2011.166667,2776502.89,2672939.836,870958.7975,57997.59164,208279468.9,26729398.36,164671.7445,4069989.911,11581286.69,-207243838.3,-208175905.8,-206208207.8,-205172577.3,-207761653.6,-208175905.8,1
1406438373,2.06405,39.594,0.12503,276.0325,820.85,0.255,19.99125,16522761,27765028.9,2448.5,2776502.89,2675613.598,870958.7975,57997.59164,247022127.3,26756135.98,137934.1219,4069989.911,11581286.69,-246013234.4,-246921238,-245004341.5,-243995448.6,-246517680.9,-246921238,1
1406438373,2.18815,17.266,0.05257,366.1225,690.15,21.875,2.69875,16522761,27765028.9,2553.166667,2776502.89,2685060.148,870958.7975,57997.59164,233463584.3,26850601.48,43468.61759,4069989.911,11581286.69,-232549156.9,-233372141.6,-231634729.5,-230720302.1,-233006370.6,-233372141.6,1
1406438373,1.86555,30.902,0.06093,124.9725,874.15,97.235,18.17875,16522761,27765028.9,1348.75,2776502.89,2681656.968,870958.7975,57997.59164,127917464.7,26816569.68,77500.42175,4069989.911,11581286.69,-126969005.5,-127822618.8,-126020546.3,-125072087,-127443235.1,-127822618.8,1
1406438373,1.76445,9.794,0.16619,107.9275,930.25,63.015,8.98875,16522761,27765028.9,1180.416667,2776502.89,2671720.77,870958.7975,57997.59164,123683618,26717207.7,176862.4026,4069989.911,11581286.69,-122635796.8,-123578835.9,-121587975.6,-120540154.4,-123159707.4,-123578835.9,1
1406438373,1.87315,21.182,0.24897,302.3175,948.35,28.945,6.45125,16522761,27765028.9,3132.916667,2776502.89,2663018.225,870958.7975,57997.59164,355532837.4,26630182.25,263887.8558,4069989.911,11581286.69,-354397990.7,-355419352.7,-353263144.1,-352128297.4,-354965414,-355419352.7,1
1406438373,1.53475,17.578,0.12245,158.1175,836.85,17.155,1.50375,16522761,27765028.9,1496,2776502.89,2678147.827,870958.7975,57997.59164,147131646.1,26781478.27,112591.83,4069989.911,11581286.69,-146148095.5,-147033291,-145164544.9,-144180994.2,-146639870.8,-147033291,1
1406438373,2.07065,2.954,0.24795,280.5125,111.75,38.725,7.45625,16522761,27765028.9,53.83333333,2776502.89,2685404.774,870958.7975,57997.59164,4900244.685,26854047.74,40022.36256,4069989.911,11581286.69,-3989263.525,-4809146.569,-3078282.365,-2167301.204,-4444754.105,-4809146.569,1
1406438373,2.31505,31.33,0.15141,415.9625,576.05,36.805,15.15875,16522761,27765028.9,1843,2776502.89,2677410.102,870958.7975,57997.59164,182624108.2,26774101.02,119969.0814,4069989.911,11581286.69,-181633180.4,-182525015.4,-180642252.5,-179651324.6,-182128644.3,-182525015.4,1
1406438373,2.38925,36.21,0.06399,308.4075,407.15,55.015,3.59875,16522761,27765028.9,755.9166667,2776502.89,2685936.627,870958.7975,57997.59164,68459352.37,26859366.27,34703.83593,4069989.911,11581286.69,-67553689.73,-68368786.1,-66648027.1,-65742364.47,-68006521.05,-68368786.1,1
1406438373,1.86045,23.51,0.20217,136.8025,69.25,3.135,7.04625,16522761,27765028.9,13.08333333,2776502.89,2687131.393,870958.7975,57997.59164,1162754.756,26871313.93,22756.17142,4069989.911,11581286.69,-269039.7867,-1073383.259,624675.1823,1518390.151,-715897.2711,-1073383.259,1
1406438373,1.99965,22.826,0.23661,429.4375,781.75,56.705,18.06875,16522761,27765028.9,3141.75,2776502.89,2667051.215,870958.7975,57997.59164,343861844.5,26670512.15,223557.9508,4069989.911,11581286.69,-342767327.8,-343752392.9,-341672811,-340578294.3,-343314586.2,-343752392.9,1
1406438373,2.38665,4.374,0.17743,184.3325,847.35,12.385,20.04375,16522761,27765028.9,1633,2776502.89,2669527.151,870958.7975,57997.59164,174687049,26695271.51,198798.595,4069989.911,11581286.69,-173617291.6,-174580073.2,-172547534.2,-171477776.8,-174152170.3,-174580073.2,1
1406438373,2.37385,19.306,0.05857,383.7275,768.85,37.635,4.46375,16522761,27765028.9,3267.916667,2776502.89,2683730.212,870958.7975,57997.59164,303172602.3,26837302.12,56767.98247,4069989.911,11581286.69,-302244875.5,-303079829.6,-301317148.7,-300389421.9,-302708738.9,-303079829.6,1
1406438373,1.98415,3.55,0.15367,339.4525,923.85,48.135,23.09375,16522761,27765028.9,3636.833333,2776502.89,2671154.523,870958.7975,57997.59164,383126398.7,26711545.23,182524.8715,4069989.911,11581286.69,-382072915,-383021050.3,-381019431.3,-379965947.7,-382599656.8,-383021050.3,1
1406438373,1.56575,24.058,0.09403,209.2175,357.45,2.375,10.53125,16522761,27765028.9,391.0833333,2776502.89,2684953.634,870958.7975,57997.59164,35803119.33,26849536.34,44533.76212,4069989.911,11581286.69,-34887626.77,-35711570.08,-33972134.21,-33056641.66,-35345373.05,-35711570.08,1
1406438373,1.55675,6.878,0.05811,117.2375,854.05,88.355,5.57875,16522761,27765028.9,1233.333333,2776502.89,2683586.941,870958.7975,57997.59164,114590290.8,26835869.41,58200.69484,4069989.911,11581286.69,-113661131.3,-114497374.9,-112731971.8,-111802812.3,-114125711.1,-114497374.9,1
1406438373,2.42475,18.23,0.21783,227.2425,322.25,66.935,9.87375,16522761,27765028.9,323.8333333,2776502.89,2679976.511,870958.7975,57997.59164,31253343.8,26799765.11,94304.99495,4069989.911,11581286.69,-30288080,-31156817.42,-29322816.21,-28357552.42,-30770711.9,-31156817.42,1
1406438373,2.47445,26.47,0.08779,221.1175,467.55,75.115,3.74125,16522761,27765028.9,701.4166667,2776502.89,2684231.719,870958.7975,57997.59164,64713041.49,26842317.19,51752.91623,4069989.911,11581286.69,-63790329.77,-64620770.32,-62867618.06,-61944906.35,-64251685.63,-64620770.32,1
1406438373,2.19745,23.202,0.17555,234.6975,488.55,43.735,1.72125,16522761,27765028.9,767.5833333,2776502.89,2679817.534,870958.7975,57997.59164,74207587.6,26798175.34,95894.75753,4069989.911,11581286.69,-73240734.05,-74110902.25,-72273880.49,-71307026.94,-73724160.83,-74110902.25,1
1406438373,2.04855,3.778,0.16617,423.6975,859.65,0.445,7.09875,16522761,27765028.9,3992.333333,2776502.89,2672945.874,870958.7975,57997.59164,413430272.9,26729458.74,164611.3603,4069989.911,11581286.69,-412394702.8,-413326715.9,-411359132.6,-410323562.5,-412912487.9,-413326715.9,1
1406438373,2.14855,32.71,0.11357,345.5075,937.65,43.105,3.54625,16522761,27765028.9,4068.583333,2776502.89,2677314.169,870958.7975,57997.59164,403555961.3,26773141.69,120928.4114,4069989.911,11581286.69,-402564074.1,-403456772.6,-401572186.9,-400580299.7,-403060017.7,-403456772.6,1
1406438373,1.54855,1.854,0.14721,311.5225,561.25,17.725,16.46625,16522761,27765028.9,1337.333333,2776502.89,2679198.996,870958.7975,57997.59164,130122954,26791989.96,102080.1381,4069989.911,11581286.69,-129149915.1,-130025650.1,-128176876.2,-127203837.2,-129636434.6,-130025650.1,1
1406438373,1.82395,12.91,0.12415,232.8775,210.15,63.735,7.15625,16522761,27765028.9,153.75,2776502.89,2685831.652,870958.7975,57997.59164,13940305.19,26858316.52,35753.57975,4069989.911,11581286.69,-13033592.81,-13849633.95,-12126880.44,-11220168.06,-13486949,-13849633.95,1
1406438373,1.62765,10.786,0.08905,123.5025,588.35,16.025,10.71875,16522761,27765028.9,611,2776502.89,2682830.107,870958.7975,57997.59164,57228735.4,26828301.07,65769.03171,4069989.911,11581286.69,-56292007.57,-57135062.62,-55355279.74,-54418551.91,-56760371.48,-57135062.62,1
1406438373,1.54495,35.594,0.20563,233.0175,916.65,18.575,20.35625,16522761,27765028.9,2360.5,2776502.89,2667399.365,870958.7975,57997.59164,257535002.4,26673993.65,220076.4563,4069989.911,11581286.69,-256443967.2,-257425898.9,-255352931.9,-254261896.7,-256989484.8,-257425898.9,1
1406438373,1.79985,1.294,0.15319,360.2425,588.95,98.375,4.54625,16522761,27765028.9,1698,2776502.89,2679132.748,870958.7975,57997.59164,165329455.9,26791327.48,102742.6267,4069989.911,11581286.69,-164355754.5,-165232085.8,-163382053.1,-162408351.6,-164842605.2,-165232085.8,1
1406438373,2.15975,30.266,0.15821,438.3625,474.65,11.025,0.53625,16522761,27765028.9,1370.833333,2776502.89,2681158.953,870958.7975,57997.59164,130695322.9,26811589.53,82480.57167,4069989.911,11581286.69,-129741883.5,-130599978.9,-128788444.1,-127835004.8,-130218603.2,-130599978.9,1
1406438373,1.52055,34.018,0.13467,302.5275,475.55,57.045,23.02625,16522761,27765028.9,949.3333333,2776502.89,2680794.852,870958.7975,57997.59164,90855075.78,26807948.52,86121.58743,4069989.911,11581286.69,-89897995.4,-90759367.74,-88940915.01,-87983834.63,-90376535.59,-90759367.74,1
1406438373,1.60855,6.09,0.07431,279.2525,173.65,46.635,12.16875,16522761,27765028.9,129.5833333,2776502.89,2687030.164,870958.7975,57997.59164,11593927.76,26870301.64,23768.46511,4069989.911,11581286.69,-10699200.49,-11504455.03,-9804473.231,-8909745.969,-11146564.13,-11504455.03,1
1406438373,1.91055,14.598,0.13121,215.9375,899.55,37.205,5.06875,16522761,27765028.9,2305.916667,2776502.89,2675992.947,870958.7975,57997.59164,231761991.5,26759929.47,134140.633,4069989.911,11581286.69,-230756892.1,-231661481.6,-229751792.7,-228746693.2,-231259441.8,-231661481.6,1
1406438373,1.79445,15.426,0.17803,410.7825,589.05,62.155,21.33625,16522761,27765028.9,1868.416667,2776502.89,2675875.641,870958.7975,57997.59164,188007853.8,26758756.41,135313.6956,4069989.911,11581286.69,-187001581.3,-187907226.5,-185995308.8,-184989036.3,-187504717.5,-187907226.5,1
1406438373,1.67985,8.734,0.16949,221.1875,978.05,94.375,4.28875,16522761,27765028.9,2647.583333,2776502.89,2670993.96,870958.7975,57997.59164,279341489.6,26709939.6,184130.5031,4069989.911,11581286.69,-278286400.3,-279235980.7,-277231311,-276176221.7,-278813944.9,-279235980.7,1
1406438373,2.05195,37.038,0.07365,293.3925,494.55,36.895,23.66125,16522761,27765028.9,1020.666667,2776502.89,2682369.886,870958.7975,57997.59164,96071312.12,26823698.86,70371.24673,4069989.911,11581286.69,-95129982.08,-95977179.12,-94188652.03,-93247321.99,-95600647.1,-95977179.12,1
1406438373,1.97205,1.974,0.18827,367.5225,481.75,12.615,14.80875,16522761,27765028.9,1140.5,2776502.89,2677761.932,870958.7975,57997.59164,112606760.3,26777619.32,116450.783,4069989.911,11581286.69,-111619350.8,-112508019.4,-110631941.2,-109644531.6,-112113055.6,-112508019.4,1
1406438373,1.58305,4.042,0.10143,294.2325,796.95,58.815,15.85625,16522761,27765028.9,2562.166667,2776502.89,2679384.166,870958.7975,57997.59164,248827579.7,26793841.66,100228.4422,4069989.911,11581286.69,-247856392.4,-248730461,-246885205.2,-245914018,-248341986.1,-248730461,1
1406438373,1.50075,16.066,0.13211,177.5075,465.95,11.265,15.24375,16522761,27765028.9,542.0833333,2776502.89,2681650.117,870958.7975,57997.59164,51413556.52,26816501.17,77568.93733,4069989.911,11581286.69,-50465028.79,-51318703.75,-49516501.05,-48567973.32,-50939292.66,-51318703.75,1
1406438373,2.41575,3.166,0.07869,382.2925,825.65,14.395,24.01375,16522761,27765028.9,3529.083333,2776502.89,2678015.152,870958.7975,57997.59164,347569738.9,26780151.52,113918.5824,4069989.911,11581286.69,-346584861.6,-347471251.2,-345599984.2,-344615106.8,-347077300.3,-347471251.2,1
1406438373,2.31705,35.422,0.19583,340.0125,914.85,34.115,7.78625,16522761,27765028.9,3473,2776502.89,2668623.817,870958.7975,57997.59164,374663849.4,26686238.17,207831.9316,4069989.911,11581286.69,-373585058.7,-374555970.3,-372506268,-371427477.2,-374124454,-374555970.3,1
1406438373,2.14875,13.786,0.12299,189.9325,485.75,21.645,12.02125,16522761,27765028.9,627.4166667,2776502.89,2681194.154,870958.7975,57997.59164,59797412.16,26811941.54,82128.56714,4069989.911,11581286.69,-58844324.8,-59702103.43,-57891237.43,-56938150.07,-59320868.48,-59702103.43,1
1406438373,2.24595,24.986,0.08035,200.1175,477.25,57.785,11.43375,16522761,27765028.9,657.0833333,2776502.89,2683453.704,870958.7975,57997.59164,61139933.57,26834537.04,59533.06184,4069989.911,11581286.69,-60209441.71,-61046884.38,-59278949.85,-58348457.99,-60674687.64,-61046884.38,1
1406438373,1.67475,15.798,0.17643,105.3725,509.45,39.895,14.01125,16522761,27765028.9,370.9166667,2776502.89,2678413.972,870958.7975,57997.59164,36377015.54,26784139.72,109930.3806,4069989.911,11581286.69,-35396126.37,-36278926.63,-34415237.19,-33434348.01,-35886570.95,-36278926.63,1
1406438373,2.16185,2.034,0.10589,138.2375,182.35,80.605,20.83875,16522761,27765028.9,71.16666667,2776502.89,2684299.263,870958.7975,57997.59164,6561485.523,26842992.63,51077.4762,4069989.911,11581286.69,-5639449.249,-6469281.895,-4717412.975,-3795376.701,-6100467.386,-6469281.895,1
1406438373,1.83695,34.998,0.13963,181.3575,667.35,53.935,16.44625,16522761,27765028.9,1082.916667,2776502.89,2677554.842,870958.7975,57997.59164,107151173,26775548.42,118521.6861,4069989.911,11581286.69,-106161692.5,-107052224.9,-105172212,-104182731.5,-106656432.7,-107052224.9,1
1406438373,1.86755,5.486,0.14443,295.5275,750.25,20.415,19.40625,16522761,27765028.9,2182.75,2776502.89,2675528.93,870958.7975,57997.59164,220396228.5,26755289.3,138780.805,4069989.911,11581286.69,-219386488.9,-220295254.5,-218376749.3,-217367009.7,-219891358.7,-220295254.5,1
1406438373,2.47345,13.61,0.15829,334.9375,381.95,57.255,15.33125,16522761,27765028.9,670.5833333,2776502.89,2679933.822,870958.7975,57997.59164,64751393.06,26799338.22,94731.88509,4069989.911,11581286.69,-63785702.38,-64654823.99,-62820011.69,-61854321.01,-64268547.72,-64654823.99,1
1406438373,2.13465,24.51,0.09801,250.0625,151.95,36.115,21.92625,16522761,27765028.9,88.25,2776502.89,2684703.72,870958.7975,57997.59164,8100417.023,26847037.2,47032.90616,4069989.911,11581286.69,-7182425.319,-8008617.853,-6264433.616,-5346441.912,-7641421.171,-8008617.853,1
1406438373,1.75765,20.394,0.07797,202.7425,785.85,47.255,9.30625,16522761,27765028.9,1766.333333,2776502.89,2681851.847,870958.7975,57997.59164,167183587.5,26818518.47,75551.63502,4069989.911,11581286.69,-166237077,-167088936.4,-165290566.6,-164344056.2,-166710332.2,-167088936.4,1
1406438373,2.46715,36.99,0.11475,107.0175,535.35,23.375,15.55875,16522761,27765028.9,425.0833333,2776502.89,2679801.282,870958.7975,57997.59164,41101751.49,26798012.82,96057.2833,4069989.911,11581286.69,-40134735.41,-41005049.88,-39167719.33,-38200703.25,-40618243.45,-41005049.88,1
1406438373,1.66815,21.326,0.10011,357.7225,704.95,67.755,16.98625,16522761,27765028.9,2459.25,2776502.89,2680268.084,870958.7975,57997.59164,236663294.8,26802680.84,91389.26458,4069989.911,11581286.69,-235700946.7,-236567060,-234738598.7,-233776250.6,-236182120.8,-236567060,1
1406438373,1.67805,16.142,0.08607,172.5025,385.25,99.065,14.50625,16522761,27765028.9,375.5,2776502.89,2684535.707,870958.7975,57997.59164,34531422.51,26845357.07,48713.03214,4069989.911,11581286.69,-33611750.68,-34439455.33,-32692078.85,-31772407.02,-34071586.6,-34439455.33,1
1406438373,1.81925,19.394,0.07313,375.2225,281.95,57.615,4.97125,16522761,27765028.9,445.8333333,2776502.89,2686653.98,870958.7975,57997.59164,40051921.03,26866539.8,27530.30733,4069989.911,11581286.69,-39153431.93,-39962072.12,-38254942.82,-37356453.72,-39602676.48,-39962072.12,1
1406438373,1.68325,23.486,0.24609,197.2125,946.05,47.905,2.86875,16522761,27765028.9,2052.083333,2776502.89,2663823.715,870958.7975,57997.59164,231218808.6,26638237.15,255832.9573,4069989.911,11581286.69,-230092016.8,-231106129.4,-228965225.1,-227838433.3,-230655412.7,-231106129.4,1
1406438373,2.47355,8.514,0.16243,332.4525,816.55,14.985,1.23625,16522761,27765028.9,2879.916667,2776502.89,2674742.369,870958.7975,57997.59164,293056954.6,26747423.69,146646.4152,4069989.911,11581286.69,-292039349.4,-292955194.1,-291021744.2,-290004138.9,-292548152,-292955194.1,1
1406438373,2.41315,7.27,0.18605,198.4025,434.45,22.545,10.13625,16522761,27765028.9,506.9166667,2776502.89,2678791.136,870958.7975,57997.59164,49528023.54,26787911.36,106158.7408,4069989.911,11581286.69,-48550906,-49430311.79,-47573788.46,-46596670.93,-49039464.77,-49430311.79,1
1406438373,1.88345,39.974,0.16433,366.9625,516.85,55.495,0.89375,16522761,27765028.9,1342.416667,2776502.89,2680066.075,870958.7975,57997.59164,129451455.2,26800660.75,93409.35733,4069989.911,11581286.69,-128487087,-129355018.4,-127522718.9,-126558350.7,-128969271.1,-129355018.4,1
1406438374,2.49015,26.806,0.13745,371.6525,739.55,19.395,0.84875,16522761,27765028.9,2737.166667,2776502.89,2678184.006,870958.7975,57997.59164,269113781.4,26781840.06,112230.0394,4069989.911,11581286.69,-268130592.5,-269015462.5,-267147403.7,-266164214.8,-268622186.9,-269015462.5,1
1406438374,1.66065,1.606,0.16223,381.9775,677.75,34.905,15.50875,16522761,27765028.9,2311.25,2776502.89,2676123.528,870958.7975,57997.59164,232001204,26761235.28,132834.8202,4069989.911,11581286.69,-230997410.4,-231900824.6,-229993616.8,-228989823.1,-231499307.2,-231900824.6,1
1406438374,2.01925,0.706,0.08173,349.0775,15.95,46.465,0.37125,16522761,27765028.9,5.25,2776502.89,2689216.749,870958.7975,57997.59164,451541.4357,26892167.49,1902.61464,4069989.911,11581286.69,421319.9765,-364255.2945,1294181.389,2167042.801,-15110.72962,-364255.2945,1
1406438374,1.68085,33.198,0.16645,440.7425,211.95,7.935,12.41375,16522761,27765028.9,287.3333333,2776502.89,2684486.519,870958.7975,57997.59164,26437184.61,26844865.19,49204.90846,4069989.911,11581286.69,-25517020.9,-26345168.24,-24596857.2,-23676693.49,-25977102.76,-26345168.24,1
1406438374,1.95035,10.798,0.17025,213.4875,810.25,79.675,22.72625,16522761,27765028.9,1768,2776502.89,2671728.893,870958.7975,57997.59164,185240404.7,26717288.93,176781.1744,4069989.911,11581286.69,-184192664.7,-185135630.7,-183144924.8,-182097184.8,-184716534.7,-185135630.7,1
1406438374,1.53375,22.642,0.11473,321.8475,756.25,23.285,17.02375,16522761,27765028.9,2501.083333,2776502.89,2678730.742,870958.7975,57997.59164,244534799.6,26787307.42,106762.6865,4069989.911,11581286.69,-243557078.2,-244437027.5,-242579356.7,-241601635.2,-244045938.9,-244437027.5,1
1406438374,1.85445,33.102,0.15767,286.7075,748.65,19.545,8.15875,16522761,27765028.9,2109.083333,2776502.89,2675697.823,870958.7975,57997.59164,212606038.6,26756978.23,137091.8717,4069989.911,11581286.69,-211597987.9,-212505233.5,-210589937.2,-209581886.6,-212102013.2,-212505233.5,1
1406438374,2.32425,7.082,0.06733,326.5725,992.45,92.205,2.86125,16522761,27765028.9,4525.333333,2776502.89,2681656.426,870958.7975,57997.59164,429208967.5,26816564.26,77505.843,4069989.911,11581286.69,-428260502.8,-429114121,-427312038.2,-426363573.6,-428734735.2,-429114121,1
1406438374,2.46905,34.554,0.06601,301.1975,116.25,0.895,13.30375,16522761,27765028.9,63.25,2776502.89,2686070.624,870958.7975,57997.59164,5715754.569,26860706.24,33363.85761,4069989.911,11581286.69,-4811431.914,-5625322.303,-3907109.258,-3002786.603,-5263593.241,-5625322.303,1
1406438374,2.03785,38.21,0.21545,210.6175,814.85,90.135,0.76625,16522761,27765028.9,1728.583333,2776502.89,2670204.093,870958.7975,57997.59164,183738350.7,26702040.93,192029.1686,4069989.911,11581286.69,-182675362.8,-183632052,-181612374.8,-180549386.8,-183206856.8,-183632052,1
1406438374,1.83595,4.782,0.11303,139.6025,181.05,75.355,5.61375,16522761,27765028.9,71.75,2776502.89,2686594.016,870958.7975,57997.59164,6450454.613,26865940.16,28129.9401,4069989.911,11581286.69,-5551365.876,-6360545.74,-4652277.138,-3753188.4,-6000910.244,-6360545.74,1
1406438374,2.22385,1.946,0.18899,228.6775,601.95,88.215,7.64125,16522761,27765028.9,1086.083333,2776502.89,2675860.451,870958.7975,57997.59164,109303854.1,26758604.51,135465.5877,4069989.911,11581286.69,-108297429.7,-109203211.6,-107291005.3,-106284580.9,-108800641.9,-109203211.6,1
1406438374,1.92275,3.638,0.10059,201.4125,428.35,1.915,10.01625,16522761,27765028.9,531.3333333,2776502.89,2683576.758,870958.7975,57997.59164,49367441.95,26835767.58,58302.52023,4069989.911,11581286.69,-48438180.63,-49274515.82,-47508919.31,-46579658,-48902811.29,-49274515.82,1
1406438374,1.74665,8.994,0.22107,370.4625,762.25,7.605,12.38625,16522761,27765028.9,2648.916667,2776502.89,2669906.775,870958.7975,57997.59164,282360275.8,26699067.75,195002.349,4069989.911,11581286.69,-281294314.6,-282253679.7,-280228353.5,-279162392.3,-281827295.2,-282253679.7,1
